Date,Year,Month,Hour,Holiday,WeekDay,WorkingDay,Rider_Type(Qty),Riders(Qty)
22/7/2022,2022,7,13,0,0,0,registered,388
22/7/2022,2022,7,14,0,0,0,registered,360
22/7/2022,2022,7,15,0,0,0,registered,370
22/7/2022,2022,7,16,0,0,0,registered,383
22/7/2022,2022,7,17,0,0,0,registered,368
22/7/2022,2022,7,18,0,0,0,registered,342
22/7/2022,2022,7,19,0,0,0,registered,342
22/7/2022,2022,7,20,0,0,0,registered,254
22/7/2022,2022,7,21,0,0,0,registered,257
22/7/2022,2022,7,22,0,0,0,registered,136
22/7/2022,2022,7,23,0,0,0,registered,90
23/7/2022,2022,7,0,0,1,1,registered,36
23/7/2022,2022,7,1,0,1,1,registered,20
23/7/2022,2022,7,2,0,1,1,registered,14
23/7/2022,2022,7,3,0,1,1,registered,2
23/7/2022,2022,7,4,0,1,1,registered,8
23/7/2022,2022,7,5,0,1,1,registered,48
23/7/2022,2022,7,6,0,1,1,registered,148
23/7/2022,2022,7,7,0,1,1,registered,404
23/7/2022,2022,7,8,0,1,1,registered,691
23/7/2022,2022,7,9,0,1,1,registered,288
23/7/2022,2022,7,10,0,1,1,registered,137
23/7/2022,2022,7,11,0,1,1,registered,129
23/7/2022,2022,7,12,0,1,1,registered,205
23/7/2022,2022,7,13,0,1,1,registered,176
23/7/2022,2022,7,14,0,1,1,registered,189
23/7/2022,2022,7,15,0,1,1,registered,205
23/7/2022,2022,7,16,0,1,1,registered,346
23/7/2022,2022,7,17,0,1,1,registered,760
23/7/2022,2022,7,18,0,1,1,registered,672
23/7/2022,2022,7,19,0,1,1,registered,488
23/7/2022,2022,7,20,0,1,1,registered,347
23/7/2022,2022,7,21,0,1,1,registered,251
23/7/2022,2022,7,22,0,1,1,registered,169
23/7/2022,2022,7,23,0,1,1,registered,98
24/7/2022,2022,7,0,0,2,1,registered,52
24/7/2022,2022,7,1,0,2,1,registered,10
24/7/2022,2022,7,2,0,2,1,registered,10
24/7/2022,2022,7,3,0,2,1,registered,5
24/7/2022,2022,7,4,0,2,1,registered,6
24/7/2022,2022,7,5,0,2,1,registered,45
24/7/2022,2022,7,6,0,2,1,registered,173
24/7/2022,2022,7,7,0,2,1,registered,492
24/7/2022,2022,7,8,0,2,1,registered,694
24/7/2022,2022,7,9,0,2,1,registered,299
24/7/2022,2022,7,10,0,2,1,registered,156
24/7/2022,2022,7,11,0,2,1,registered,156
24/7/2022,2022,7,12,0,2,1,registered,169
24/7/2022,2022,7,13,0,2,1,registered,200
24/7/2022,2022,7,14,0,2,1,registered,196
24/7/2022,2022,7,15,0,2,1,registered,212
24/7/2022,2022,7,16,0,2,1,registered,369
24/7/2022,2022,7,17,0,2,1,registered,775
24/7/2022,2022,7,18,0,2,1,registered,767
24/7/2022,2022,7,19,0,2,1,registered,523
24/7/2022,2022,7,20,0,2,1,registered,438
24/7/2022,2022,7,21,0,2,1,registered,325
24/7/2022,2022,7,22,0,2,1,registered,226
24/7/2022,2022,7,23,0,2,1,registered,154
25/7/2022,2022,7,0,0,3,1,registered,57
25/7/2022,2022,7,1,0,3,1,registered,26
25/7/2022,2022,7,2,0,3,1,registered,11
25/7/2022,2022,7,3,0,3,1,registered,11
25/7/2022,2022,7,4,0,3,1,registered,4
25/7/2022,2022,7,5,0,3,1,registered,54
25/7/2022,2022,7,6,0,3,1,registered,179
25/7/2022,2022,7,7,0,3,1,registered,473
25/7/2022,2022,7,8,0,3,1,registered,745
25/7/2022,2022,7,9,0,3,1,registered,277
25/7/2022,2022,7,10,0,3,1,registered,163
25/7/2022,2022,7,11,0,3,1,registered,202
25/7/2022,2022,7,12,0,3,1,registered,233
25/7/2022,2022,7,13,0,3,1,registered,231
25/7/2022,2022,7,14,0,3,1,registered,159
25/7/2022,2022,7,15,0,3,1,registered,223
25/7/2022,2022,7,16,0,3,1,registered,393
25/7/2022,2022,7,17,0,3,1,registered,783
25/7/2022,2022,7,18,0,3,1,registered,787
25/7/2022,2022,7,19,0,3,1,registered,582
25/7/2022,2022,7,20,0,3,1,registered,461
25/7/2022,2022,7,21,0,3,1,registered,326
25/7/2022,2022,7,22,0,3,1,registered,223
25/7/2022,2022,7,23,0,3,1,registered,187
26/7/2022,2022,7,0,0,4,1,registered,65
26/7/2022,2022,7,1,0,4,1,registered,23
26/7/2022,2022,7,2,0,4,1,registered,16
26/7/2022,2022,7,3,0,4,1,registered,8
26/7/2022,2022,7,4,0,4,1,registered,4
26/7/2022,2022,7,5,0,4,1,registered,40
26/7/2022,2022,7,6,0,4,1,registered,165
26/7/2022,2022,7,7,0,4,1,registered,478
26/7/2022,2022,7,8,0,4,1,registered,680
26/7/2022,2022,7,9,0,4,1,registered,289
26/7/2022,2022,7,10,0,4,1,registered,143
26/7/2022,2022,7,11,0,4,1,registered,143
26/7/2022,2022,7,12,0,4,1,registered,206
26/7/2022,2022,7,13,0,4,1,registered,189
26/7/2022,2022,7,14,0,4,1,registered,151
26/7/2022,2022,7,15,0,4,1,registered,173
26/7/2022,2022,7,16,0,4,1,registered,312
26/7/2022,2022,7,17,0,4,1,registered,628
26/7/2022,2022,7,18,0,4,1,registered,615
26/7/2022,2022,7,19,0,4,1,registered,534
26/7/2022,2022,7,20,0,4,1,registered,399
26/7/2022,2022,7,21,0,4,1,registered,236
26/7/2022,2022,7,22,0,4,1,registered,201
26/7/2022,2022,7,23,0,4,1,registered,127
27/7/2022,2022,7,0,0,5,1,registered,83
27/7/2022,2022,7,1,0,5,1,registered,42
27/7/2022,2022,7,2,0,5,1,registered,18
27/7/2022,2022,7,3,0,5,1,registered,9
27/7/2022,2022,7,4,0,5,1,registered,5
27/7/2022,2022,7,5,0,5,1,registered,34
27/7/2022,2022,7,6,0,5,1,registered,129
27/7/2022,2022,7,7,0,5,1,registered,397
27/7/2022,2022,7,8,0,5,1,registered,642
27/7/2022,2022,7,9,0,5,1,registered,329
27/7/2022,2022,7,10,0,5,1,registered,146
27/7/2022,2022,7,11,0,5,1,registered,184
27/7/2022,2022,7,12,0,5,1,registered,207
27/7/2022,2022,7,13,0,5,1,registered,231
27/7/2022,2022,7,14,0,5,1,registered,221
27/7/2022,2022,7,15,0,5,1,registered,242
27/7/2022,2022,7,16,0,5,1,registered,419
27/7/2022,2022,7,17,0,5,1,registered,598
27/7/2022,2022,7,18,0,5,1,registered,522
27/7/2022,2022,7,19,0,5,1,registered,423
27/7/2022,2022,7,20,0,5,1,registered,269
27/7/2022,2022,7,21,0,5,1,registered,189
27/7/2022,2022,7,22,0,5,1,registered,151
27/7/2022,2022,7,23,0,5,1,registered,155
28/7/2022,2022,7,0,0,6,0,registered,170
28/7/2022,2022,7,1,0,6,0,registered,69
28/7/2022,2022,7,2,0,6,0,registered,76
28/7/2022,2022,7,3,0,6,0,registered,33
28/7/2022,2022,7,4,0,6,0,registered,10
28/7/2022,2022,7,5,0,6,0,registered,10
28/7/2022,2022,7,6,0,6,0,registered,40
28/7/2022,2022,7,7,0,6,0,registered,58
28/7/2022,2022,7,8,0,6,0,registered,127
28/7/2022,2022,7,9,0,6,0,registered,227
28/7/2022,2022,7,10,0,6,0,registered,266
28/7/2022,2022,7,11,0,6,0,registered,295
28/7/2022,2022,7,12,0,6,0,registered,330
28/7/2022,2022,7,13,0,6,0,registered,325
28/7/2022,2022,7,14,0,6,0,registered,308
28/7/2022,2022,7,15,0,6,0,registered,291
28/7/2022,2022,7,16,0,6,0,registered,279
28/7/2022,2022,7,17,0,6,0,registered,280
28/7/2022,2022,7,18,0,6,0,registered,330
28/7/2022,2022,7,19,0,6,0,registered,223
28/7/2022,2022,7,20,0,6,0,registered,154
28/7/2022,2022,7,21,0,6,0,registered,206
28/7/2022,2022,7,22,0,6,0,registered,188
28/7/2022,2022,7,23,0,6,0,registered,156
29/7/2022,2022,7,0,0,0,0,registered,129
29/7/2022,2022,7,1,0,0,0,registered,109
29/7/2022,2022,7,2,0,0,0,registered,79
29/7/2022,2022,7,3,0,0,0,registered,37
29/7/2022,2022,7,4,0,0,0,registered,11
29/7/2022,2022,7,5,0,0,0,registered,14
29/7/2022,2022,7,6,0,0,0,registered,12
29/7/2022,2022,7,7,0,0,0,registered,36
29/7/2022,2022,7,8,0,0,0,registered,90
29/7/2022,2022,7,9,0,0,0,registered,162
29/7/2022,2022,7,10,0,0,0,registered,258
29/7/2022,2022,7,11,0,0,0,registered,326
29/7/2022,2022,7,12,0,0,0,registered,357
29/7/2022,2022,7,13,0,0,0,registered,302
29/7/2022,2022,7,14,0,0,0,registered,291
29/7/2022,2022,7,15,0,0,0,registered,306
29/7/2022,2022,7,16,0,0,0,registered,330
29/7/2022,2022,7,17,0,0,0,registered,367
29/7/2022,2022,7,18,0,0,0,registered,302
29/7/2022,2022,7,19,0,0,0,registered,300
29/7/2022,2022,7,20,0,0,0,registered,228
29/7/2022,2022,7,21,0,0,0,registered,199
29/7/2022,2022,7,22,0,0,0,registered,117
29/7/2022,2022,7,23,0,0,0,registered,82
30/7/2022,2022,7,0,0,1,1,registered,46
30/7/2022,2022,7,1,0,1,1,registered,15
30/7/2022,2022,7,2,0,1,1,registered,6
30/7/2022,2022,7,3,0,1,1,registered,3
30/7/2022,2022,7,4,0,1,1,registered,5
30/7/2022,2022,7,5,0,1,1,registered,43
30/7/2022,2022,7,6,0,1,1,registered,155
30/7/2022,2022,7,7,0,1,1,registered,455
30/7/2022,2022,7,8,0,1,1,registered,720
30/7/2022,2022,7,9,0,1,1,registered,259
30/7/2022,2022,7,10,0,1,1,registered,135
30/7/2022,2022,7,11,0,1,1,registered,146
30/7/2022,2022,7,12,0,1,1,registered,201
30/7/2022,2022,7,13,0,1,1,registered,169
30/7/2022,2022,7,14,0,1,1,registered,167
30/7/2022,2022,7,15,0,1,1,registered,185
30/7/2022,2022,7,16,0,1,1,registered,337
30/7/2022,2022,7,17,0,1,1,registered,765
30/7/2022,2022,7,18,0,1,1,registered,735
30/7/2022,2022,7,19,0,1,1,registered,584
30/7/2022,2022,7,20,0,1,1,registered,384
30/7/2022,2022,7,21,0,1,1,registered,251
30/7/2022,2022,7,22,0,1,1,registered,183
30/7/2022,2022,7,23,0,1,1,registered,116
31/7/2022,2022,7,0,0,2,1,registered,27
31/7/2022,2022,7,1,0,2,1,registered,18
31/7/2022,2022,7,2,0,2,1,registered,8
31/7/2022,2022,7,3,0,2,1,registered,5
31/7/2022,2022,7,4,0,2,1,registered,6
31/7/2022,2022,7,5,0,2,1,registered,40
31/7/2022,2022,7,6,0,2,1,registered,192
31/7/2022,2022,7,7,0,2,1,registered,492
31/7/2022,2022,7,8,0,2,1,registered,730
31/7/2022,2022,7,9,0,2,1,registered,302
31/7/2022,2022,7,10,0,2,1,registered,154
31/7/2022,2022,7,11,0,2,1,registered,170
31/7/2022,2022,7,12,0,2,1,registered,198
31/7/2022,2022,7,13,0,2,1,registered,219
31/7/2022,2022,7,14,0,2,1,registered,188
31/7/2022,2022,7,15,0,2,1,registered,115
31/7/2022,2022,7,16,0,2,1,registered,336
31/7/2022,2022,7,17,0,2,1,registered,726
31/7/2022,2022,7,18,0,2,1,registered,758
31/7/2022,2022,7,19,0,2,1,registered,524
31/7/2022,2022,7,20,0,2,1,registered,397
31/7/2022,2022,7,21,0,2,1,registered,292
31/7/2022,2022,7,22,0,2,1,registered,224
31/7/2022,2022,7,23,0,2,1,registered,127
1/8/2022,2022,8,0,0,3,1,registered,44
1/8/2022,2022,8,1,0,3,1,registered,28
1/8/2022,2022,8,2,0,3,1,registered,13
1/8/2022,2022,8,3,0,3,1,registered,7
1/8/2022,2022,8,4,0,3,1,registered,3
1/8/2022,2022,8,5,0,3,1,registered,46
1/8/2022,2022,8,6,0,3,1,registered,179
1/8/2022,2022,8,7,0,3,1,registered,468
1/8/2022,2022,8,8,0,3,1,registered,649
1/8/2022,2022,8,9,0,3,1,registered,316
1/8/2022,2022,8,10,0,3,1,registered,175
1/8/2022,2022,8,11,0,3,1,registered,180
1/8/2022,2022,8,12,0,3,1,registered,209
1/8/2022,2022,8,13,0,3,1,registered,221
1/8/2022,2022,8,14,0,3,1,registered,175
1/8/2022,2022,8,15,0,3,1,registered,206
1/8/2022,2022,8,16,0,3,1,registered,386
1/8/2022,2022,8,17,0,3,1,registered,734
1/8/2022,2022,8,18,0,3,1,registered,786
1/8/2022,2022,8,19,0,3,1,registered,564
1/8/2022,2022,8,20,0,3,1,registered,448
1/8/2022,2022,8,21,0,3,1,registered,284
1/8/2022,2022,8,22,0,3,1,registered,251
1/8/2022,2022,8,23,0,3,1,registered,134
2/8/2022,2022,8,0,0,4,1,registered,55
2/8/2022,2022,8,1,0,4,1,registered,36
2/8/2022,2022,8,2,0,4,1,registered,8
2/8/2022,2022,8,3,0,4,1,registered,6
2/8/2022,2022,8,4,0,4,1,registered,9
2/8/2022,2022,8,5,0,4,1,registered,37
2/8/2022,2022,8,6,0,4,1,registered,177
2/8/2022,2022,8,7,0,4,1,registered,452
2/8/2022,2022,8,8,0,4,1,registered,718
2/8/2022,2022,8,9,0,4,1,registered,312
2/8/2022,2022,8,10,0,4,1,registered,130
2/8/2022,2022,8,11,0,4,1,registered,167
2/8/2022,2022,8,12,0,4,1,registered,230
2/8/2022,2022,8,13,0,4,1,registered,212
2/8/2022,2022,8,14,0,4,1,registered,171
2/8/2022,2022,8,15,0,4,1,registered,202
2/8/2022,2022,8,16,0,4,1,registered,335
2/8/2022,2022,8,17,0,4,1,registered,775
2/8/2022,2022,8,18,0,4,1,registered,681
2/8/2022,2022,8,19,0,4,1,registered,509
2/8/2022,2022,8,20,0,4,1,registered,376
2/8/2022,2022,8,21,0,4,1,registered,301
2/8/2022,2022,8,22,0,4,1,registered,227
2/8/2022,2022,8,23,0,4,1,registered,152
3/8/2022,2022,8,0,0,5,1,registered,56
3/8/2022,2022,8,1,0,5,1,registered,32
3/8/2022,2022,8,2,0,5,1,registered,14
3/8/2022,2022,8,3,0,5,1,registered,5
3/8/2022,2022,8,4,0,5,1,registered,11
3/8/2022,2022,8,5,0,5,1,registered,35
3/8/2022,2022,8,6,0,5,1,registered,158
3/8/2022,2022,8,7,0,5,1,registered,396
3/8/2022,2022,8,8,0,5,1,registered,636
3/8/2022,2022,8,9,0,5,1,registered,327
3/8/2022,2022,8,10,0,5,1,registered,167
3/8/2022,2022,8,11,0,5,1,registered,186
3/8/2022,2022,8,12,0,5,1,registered,243
3/8/2022,2022,8,13,0,5,1,registered,247
3/8/2022,2022,8,14,0,5,1,registered,229
3/8/2022,2022,8,15,0,5,1,registered,268
3/8/2022,2022,8,16,0,5,1,registered,380
3/8/2022,2022,8,17,0,5,1,registered,646
3/8/2022,2022,8,18,0,5,1,registered,573
3/8/2022,2022,8,19,0,5,1,registered,388
3/8/2022,2022,8,20,0,5,1,registered,300
3/8/2022,2022,8,21,0,5,1,registered,224
3/8/2022,2022,8,22,0,5,1,registered,156
3/8/2022,2022,8,23,0,5,1,registered,170
4/8/2022,2022,8,0,0,6,0,registered,137
4/8/2022,2022,8,1,0,6,0,registered,99
4/8/2022,2022,8,2,0,6,0,registered,64
4/8/2022,2022,8,3,0,6,0,registered,19
4/8/2022,2022,8,4,0,6,0,registered,11
4/8/2022,2022,8,5,0,6,0,registered,16
4/8/2022,2022,8,6,0,6,0,registered,37
4/8/2022,2022,8,7,0,6,0,registered,49
4/8/2022,2022,8,8,0,6,0,registered,132
4/8/2022,2022,8,9,0,6,0,registered,217
4/8/2022,2022,8,10,0,6,0,registered,288
4/8/2022,2022,8,11,0,6,0,registered,315
4/8/2022,2022,8,12,0,6,0,registered,325
4/8/2022,2022,8,13,0,6,0,registered,332
4/8/2022,2022,8,14,0,6,0,registered,289
4/8/2022,2022,8,15,0,6,0,registered,284
4/8/2022,2022,8,16,0,6,0,registered,253
4/8/2022,2022,8,17,0,6,0,registered,313
4/8/2022,2022,8,18,0,6,0,registered,321
4/8/2022,2022,8,19,0,6,0,registered,264
4/8/2022,2022,8,20,0,6,0,registered,195
4/8/2022,2022,8,21,0,6,0,registered,193
4/8/2022,2022,8,22,0,6,0,registered,165
4/8/2022,2022,8,23,0,6,0,registered,161
5/8/2022,2022,8,0,0,0,0,registered,121
5/8/2022,2022,8,1,0,0,0,registered,79
5/8/2022,2022,8,2,0,0,0,registered,68
5/8/2022,2022,8,3,0,0,0,registered,32
5/8/2022,2022,8,4,0,0,0,registered,11
5/8/2022,2022,8,5,0,0,0,registered,18
5/8/2022,2022,8,6,0,0,0,registered,12
5/8/2022,2022,8,7,0,0,0,registered,50
5/8/2022,2022,8,8,0,0,0,registered,81
5/8/2022,2022,8,9,0,0,0,registered,168
5/8/2022,2022,8,10,0,0,0,registered,253
5/8/2022,2022,8,11,0,0,0,registered,282
5/8/2022,2022,8,12,0,0,0,registered,330
5/8/2022,2022,8,13,0,0,0,registered,315
5/8/2022,2022,8,14,0,0,0,registered,365
5/8/2022,2022,8,15,0,0,0,registered,286
5/8/2022,2022,8,16,0,0,0,registered,278
5/8/2022,2022,8,17,0,0,0,registered,260
5/8/2022,2022,8,18,0,0,0,registered,154
5/8/2022,2022,8,19,0,0,0,registered,139
5/8/2022,2022,8,20,0,0,0,registered,140
5/8/2022,2022,8,21,0,0,0,registered,157
5/8/2022,2022,8,22,0,0,0,registered,100
5/8/2022,2022,8,23,0,0,0,registered,58
6/8/2022,2022,8,0,0,1,1,registered,24
6/8/2022,2022,8,1,0,1,1,registered,10
6/8/2022,2022,8,2,0,1,1,registered,5
6/8/2022,2022,8,3,0,1,1,registered,5
6/8/2022,2022,8,4,0,1,1,registered,8
6/8/2022,2022,8,5,0,1,1,registered,23
6/8/2022,2022,8,6,0,1,1,registered,137
6/8/2022,2022,8,7,0,1,1,registered,393
6/8/2022,2022,8,8,0,1,1,registered,578
6/8/2022,2022,8,9,0,1,1,registered,248
6/8/2022,2022,8,10,0,1,1,registered,159
6/8/2022,2022,8,11,0,1,1,registered,152
6/8/2022,2022,8,12,0,1,1,registered,213
6/8/2022,2022,8,13,0,1,1,registered,204
6/8/2022,2022,8,14,0,1,1,registered,188
6/8/2022,2022,8,15,0,1,1,registered,183
6/8/2022,2022,8,16,0,1,1,registered,363
6/8/2022,2022,8,17,0,1,1,registered,746
6/8/2022,2022,8,18,0,1,1,registered,743
6/8/2022,2022,8,19,0,1,1,registered,531
6/8/2022,2022,8,20,0,1,1,registered,368
6/8/2022,2022,8,21,0,1,1,registered,245
6/8/2022,2022,8,22,0,1,1,registered,157
6/8/2022,2022,8,23,0,1,1,registered,97
7/8/2022,2022,8,0,0,2,1,registered,32
7/8/2022,2022,8,1,0,2,1,registered,16
7/8/2022,2022,8,2,0,2,1,registered,7
7/8/2022,2022,8,3,0,2,1,registered,6
7/8/2022,2022,8,4,0,2,1,registered,7
7/8/2022,2022,8,5,0,2,1,registered,33
7/8/2022,2022,8,6,0,2,1,registered,176
7/8/2022,2022,8,7,0,2,1,registered,481
7/8/2022,2022,8,8,0,2,1,registered,664
7/8/2022,2022,8,9,0,2,1,registered,283
7/8/2022,2022,8,10,0,2,1,registered,161
7/8/2022,2022,8,11,0,2,1,registered,130
7/8/2022,2022,8,12,0,2,1,registered,197
7/8/2022,2022,8,13,0,2,1,registered,185
7/8/2022,2022,8,14,0,2,1,registered,185
7/8/2022,2022,8,15,0,2,1,registered,206
7/8/2022,2022,8,16,0,2,1,registered,344
7/8/2022,2022,8,17,0,2,1,registered,743
7/8/2022,2022,8,18,0,2,1,registered,711
7/8/2022,2022,8,19,0,2,1,registered,506
7/8/2022,2022,8,20,0,2,1,registered,374
7/8/2022,2022,8,21,0,2,1,registered,247
7/8/2022,2022,8,22,0,2,1,registered,181
7/8/2022,2022,8,23,0,2,1,registered,120
8/8/2022,2022,8,0,0,3,1,registered,46
8/8/2022,2022,8,1,0,3,1,registered,20
8/8/2022,2022,8,2,0,3,1,registered,5
8/8/2022,2022,8,3,0,3,1,registered,6
8/8/2022,2022,8,4,0,3,1,registered,6
8/8/2022,2022,8,5,0,3,1,registered,40
8/8/2022,2022,8,6,0,3,1,registered,169
8/8/2022,2022,8,7,0,3,1,registered,458
8/8/2022,2022,8,8,0,3,1,registered,689
8/8/2022,2022,8,9,0,3,1,registered,308
8/8/2022,2022,8,10,0,3,1,registered,151
8/8/2022,2022,8,11,0,3,1,registered,159
8/8/2022,2022,8,12,0,3,1,registered,217
8/8/2022,2022,8,13,0,3,1,registered,212
8/8/2022,2022,8,14,0,3,1,registered,173
8/8/2022,2022,8,15,0,3,1,registered,168
8/8/2022,2022,8,16,0,3,1,registered,328
8/8/2022,2022,8,17,0,3,1,registered,751
8/8/2022,2022,8,18,0,3,1,registered,745
8/8/2022,2022,8,19,0,3,1,registered,567
8/8/2022,2022,8,20,0,3,1,registered,424
8/8/2022,2022,8,21,0,3,1,registered,311
8/8/2022,2022,8,22,0,3,1,registered,198
8/8/2022,2022,8,23,0,3,1,registered,120
9/8/2022,2022,8,0,0,4,1,registered,51
9/8/2022,2022,8,1,0,4,1,registered,23
9/8/2022,2022,8,2,0,4,1,registered,12
9/8/2022,2022,8,3,0,4,1,registered,5
9/8/2022,2022,8,4,0,4,1,registered,10
9/8/2022,2022,8,5,0,4,1,registered,37
9/8/2022,2022,8,6,0,4,1,registered,162
9/8/2022,2022,8,7,0,4,1,registered,451
9/8/2022,2022,8,8,0,4,1,registered,670
9/8/2022,2022,8,9,0,4,1,registered,299
9/8/2022,2022,8,10,0,4,1,registered,133
9/8/2022,2022,8,11,0,4,1,registered,166
9/8/2022,2022,8,12,0,4,1,registered,192
9/8/2022,2022,8,13,0,4,1,registered,201
9/8/2022,2022,8,14,0,4,1,registered,161
9/8/2022,2022,8,15,0,4,1,registered,204
9/8/2022,2022,8,16,0,4,1,registered,320
9/8/2022,2022,8,17,0,4,1,registered,699
9/8/2022,2022,8,18,0,4,1,registered,733
9/8/2022,2022,8,19,0,4,1,registered,533
9/8/2022,2022,8,20,0,4,1,registered,387
9/8/2022,2022,8,21,0,4,1,registered,286
9/8/2022,2022,8,22,0,4,1,registered,218
9/8/2022,2022,8,23,0,4,1,registered,137
10/8/2022,2022,8,0,0,5,1,registered,68
10/8/2022,2022,8,1,0,5,1,registered,35
10/8/2022,2022,8,2,0,5,1,registered,14
10/8/2022,2022,8,3,0,5,1,registered,6
10/8/2022,2022,8,4,0,5,1,registered,7
10/8/2022,2022,8,5,0,5,1,registered,29
10/8/2022,2022,8,6,0,5,1,registered,41
10/8/2022,2022,8,7,0,5,1,registered,128
10/8/2022,2022,8,8,0,5,1,registered,112
10/8/2022,2022,8,9,0,5,1,registered,199
10/8/2022,2022,8,10,0,5,1,registered,166
10/8/2022,2022,8,11,0,5,1,registered,178
10/8/2022,2022,8,12,0,5,1,registered,240
10/8/2022,2022,8,13,0,5,1,registered,224
10/8/2022,2022,8,14,0,5,1,registered,236
10/8/2022,2022,8,15,0,5,1,registered,224
10/8/2022,2022,8,16,0,5,1,registered,371
10/8/2022,2022,8,17,0,5,1,registered,619
10/8/2022,2022,8,18,0,5,1,registered,552
10/8/2022,2022,8,19,0,5,1,registered,394
10/8/2022,2022,8,20,0,5,1,registered,315
10/8/2022,2022,8,21,0,5,1,registered,236
10/8/2022,2022,8,22,0,5,1,registered,168
10/8/2022,2022,8,23,0,5,1,registered,159
11/8/2022,2022,8,0,0,6,0,registered,142
11/8/2022,2022,8,1,0,6,0,registered,84
11/8/2022,2022,8,2,0,6,0,registered,66
11/8/2022,2022,8,3,0,6,0,registered,19
11/8/2022,2022,8,4,0,6,0,registered,7
11/8/2022,2022,8,5,0,6,0,registered,9
11/8/2022,2022,8,6,0,6,0,registered,18
11/8/2022,2022,8,7,0,6,0,registered,54
11/8/2022,2022,8,8,0,6,0,registered,132
11/8/2022,2022,8,9,0,6,0,registered,217
11/8/2022,2022,8,10,0,6,0,registered,282
11/8/2022,2022,8,11,0,6,0,registered,296
11/8/2022,2022,8,12,0,6,0,registered,332
11/8/2022,2022,8,13,0,6,0,registered,341
11/8/2022,2022,8,14,0,6,0,registered,290
11/8/2022,2022,8,15,0,6,0,registered,316
11/8/2022,2022,8,16,0,6,0,registered,304
11/8/2022,2022,8,17,0,6,0,registered,292
11/8/2022,2022,8,18,0,6,0,registered,193
11/8/2022,2022,8,19,0,6,0,registered,178
11/8/2022,2022,8,20,0,6,0,registered,129
11/8/2022,2022,8,21,0,6,0,registered,102
11/8/2022,2022,8,22,0,6,0,registered,128
11/8/2022,2022,8,23,0,6,0,registered,121
12/8/2022,2022,8,0,0,0,0,registered,96
12/8/2022,2022,8,1,0,0,0,registered,92
12/8/2022,2022,8,2,0,0,0,registered,67
12/8/2022,2022,8,3,0,0,0,registered,37
12/8/2022,2022,8,4,0,0,0,registered,8
12/8/2022,2022,8,5,0,0,0,registered,9
12/8/2022,2022,8,6,0,0,0,registered,14
12/8/2022,2022,8,7,0,0,0,registered,30
12/8/2022,2022,8,8,0,0,0,registered,84
12/8/2022,2022,8,9,0,0,0,registered,153
12/8/2022,2022,8,10,0,0,0,registered,240
12/8/2022,2022,8,11,0,0,0,registered,282
12/8/2022,2022,8,12,0,0,0,registered,342
12/8/2022,2022,8,13,0,0,0,registered,365
12/8/2022,2022,8,14,0,0,0,registered,366
12/8/2022,2022,8,15,0,0,0,registered,342
12/8/2022,2022,8,16,0,0,0,registered,300
12/8/2022,2022,8,17,0,0,0,registered,319
12/8/2022,2022,8,18,0,0,0,registered,327
12/8/2022,2022,8,19,0,0,0,registered,317
12/8/2022,2022,8,20,0,0,0,registered,204
12/8/2022,2022,8,21,0,0,0,registered,142
12/8/2022,2022,8,22,0,0,0,registered,141
12/8/2022,2022,8,23,0,0,0,registered,85
13/8/2022,2022,8,0,0,1,1,registered,33
13/8/2022,2022,8,1,0,1,1,registered,11
13/8/2022,2022,8,2,0,1,1,registered,8
13/8/2022,2022,8,3,0,1,1,registered,5
13/8/2022,2022,8,4,0,1,1,registered,11
13/8/2022,2022,8,5,0,1,1,registered,33
13/8/2022,2022,8,6,0,1,1,registered,155
13/8/2022,2022,8,7,0,1,1,registered,425
13/8/2022,2022,8,8,0,1,1,registered,648
13/8/2022,2022,8,9,0,1,1,registered,265
13/8/2022,2022,8,10,0,1,1,registered,111
13/8/2022,2022,8,11,0,1,1,registered,151
13/8/2022,2022,8,12,0,1,1,registered,180
13/8/2022,2022,8,13,0,1,1,registered,175
13/8/2022,2022,8,14,0,1,1,registered,163
13/8/2022,2022,8,15,0,1,1,registered,194
13/8/2022,2022,8,16,0,1,1,registered,348
13/8/2022,2022,8,17,0,1,1,registered,716
13/8/2022,2022,8,18,0,1,1,registered,709
13/8/2022,2022,8,19,0,1,1,registered,467
13/8/2022,2022,8,20,0,1,1,registered,374
13/8/2022,2022,8,21,0,1,1,registered,246
13/8/2022,2022,8,22,0,1,1,registered,148
13/8/2022,2022,8,23,0,1,1,registered,100
14/8/2022,2022,8,0,0,2,1,registered,48
14/8/2022,2022,8,1,0,2,1,registered,19
14/8/2022,2022,8,2,0,2,1,registered,9
14/8/2022,2022,8,3,0,2,1,registered,3
14/8/2022,2022,8,4,0,2,1,registered,5
14/8/2022,2022,8,5,0,2,1,registered,35
14/8/2022,2022,8,6,0,2,1,registered,63
14/8/2022,2022,8,7,0,2,1,registered,178
14/8/2022,2022,8,8,0,2,1,registered,591
14/8/2022,2022,8,9,0,2,1,registered,354
14/8/2022,2022,8,10,0,2,1,registered,155
14/8/2022,2022,8,11,0,2,1,registered,127
14/8/2022,2022,8,12,0,2,1,registered,207
14/8/2022,2022,8,13,0,2,1,registered,203
14/8/2022,2022,8,14,0,2,1,registered,175
14/8/2022,2022,8,15,0,2,1,registered,199
14/8/2022,2022,8,16,0,2,1,registered,363
14/8/2022,2022,8,17,0,2,1,registered,734
